,0,1,2,3,4
1195,64.06,62.57,0.77,3.93,-0.42
1196,65.74,67.36,-1.62,3.3,-1.35
1197,65.32,65.46,-1.54,3.98,-0.57
1198,64.5,64.09,0.2,4.21,-1.37
1199,65.59,65.6,-1.17,4.47,0.09
1200,64.75,59.07,0.94,5.48,1.02
1201,65.46,64.23,-0.0,4.35,-0.54
1202,63.64,59.49,1.19,1.88,0.83
1203,65.76,68.98,0.18,2.93,0.5
1204,66.25,54.01,-1.96,2.39,-1.83
1205,65.31,55.23,-1.03,5.08,-0.52
1206,64.49,65.26,-2.16,4.17,-1.36
1207,64.95,69.06,-0.11,4.15,0.37
1208,65.07,63.11,-0.48,3.5,-1.46
1209,63.69,68.95,0.44,4.95,-0.23
1210,65.26,65.6,-2.12,3.96,-1.88
1211,64.83,66.69,-0.83,4.18,-1.39
1212,66.0,58.84,-1.31,3.92,-0.71
1213,64.89,60.84,-2.23,4.43,0.4
1214,65.87,61.4,-0.35,5.06,-1.09
1215,63.59,67.23,-1.29,4.13,-0.19
1216,64.81,60.69,1.87,5.49,2.88
1217,64.86,70.31,-0.89,4.47,-1.47
1218,65.41,65.45,-0.16,3.44,-0.67
1219,65.35,57.67,-1.52,5.03,-2.07
1220,65.69,63.9,-1.52,4.45,-1.92
1221,64.05,56.66,0.72,3.44,-0.07
1222,64.34,66.74,-0.98,4.82,-0.37
1223,64.15,67.85,0.57,3.09,0.97
1224,64.45,61.31,0.62,4.6,0.55
1225,65.32,62.92,-1.23,4.91,-0.92
1226,65.62,56.03,-1.93,4.69,0.05
1227,63.55,65.52,1.69,3.89,0.41
1228,64.8,63.73,-1.87,3.06,-1.16
1229,64.91,68.59,1.42,4.29,0.46
1230,64.63,68.8,-0.32,2.63,0.44
1231,66.73,63.76,-1.76,3.28,-2.39
1232,65.31,59.58,-1.15,4.52,-2.32
1233,65.98,66.56,-0.7,5.33,-0.77
1234,65.7,50.51,-0.36,3.58,0.46
1235,66.94,65.57,0.81,3.66,1.66
1236,66.65,65.52,-1.23,3.64,-0.29
1237,62.43,58.33,-0.49,3.13,-0.95
1238,64.03,65.56,-1.77,4.02,-0.51
1239,63.13,56.64,-0.08,5.21,0.78
1240,65.43,59.96,-1.14,2.87,-0.31
1241,65.8,69.72,-1.39,5.31,-1.1
1242,64.12,65.75,0.38,3.37,-0.04
1243,64.58,63.01,1.09,4.85,1.39
1244,63.73,64.0,1.57,3.0,2.15
1245,66.25,68.23,0.19,4.53,0.4
1246,64.55,64.52,-0.78,4.53,-0.58
1247,66.87,63.3,1.18,3.9,-0.36
1248,64.43,60.39,0.5,5.18,0.72
1249,63.44,62.46,0.48,2.9,0.98
1250,66.0,61.9,-0.47,3.06,-2.53
1251,65.84,61.77,0.83,3.83,0.28
1252,65.06,59.95,0.84,4.92,1.39
1253,64.71,65.23,-0.53,2.49,0.26
1254,64.81,62.41,0.49,2.72,0.15
1255,65.97,56.03,-1.48,3.27,-0.51
1256,66.37,69.09,-1.1,4.94,-0.47
1257,65.35,57.39,0.04,3.21,0.09
1258,65.15,68.2,0.45,4.27,-0.11
1259,65.39,64.92,-0.16,2.59,0.12
1260,64.62,57.72,-1.7,3.32,-1.47
1261,64.22,57.54,0.75,3.75,2.32
1262,64.1,63.74,0.65,2.84,1.64
1263,63.12,67.32,1.21,4.14,2.6
1264,64.77,66.97,0.96,3.14,0.7
1265,64.77,66.61,-1.15,4.73,-0.61
1266,65.5,62.86,-0.56,4.91,-0.1
1267,64.25,60.48,1.06,3.98,-0.12
1268,63.64,55.86,1.7,5.04,1.69
1269,66.18,62.59,-1.93,3.09,0.62
1270,64.42,65.07,-1.39,5.46,-0.2
1271,66.74,56.86,-1.56,4.26,-0.76
1272,64.11,61.93,0.07,3.53,0.06
1273,66.98,64.51,-1.46,3.84,-2.03
1274,64.27,65.44,0.9,3.39,2.38
1275,65.12,62.42,0.95,4.98,0.06
1276,65.65,63.17,-0.72,3.35,-0.07
1277,65.06,65.72,-2.29,4.58,-0.98
1278,64.95,63.5,-1.0,4.14,-0.73
1279,63.18,71.06,1.54,3.79,0.36
1280,65.15,55.7,-0.81,5.86,-1.27
1281,65.02,63.73,-1.23,3.6,-0.59
1282,65.56,63.6,-0.22,4.0,-1.8
1283,67.16,57.18,0.68,3.52,0.68
1284,64.58,63.34,-0.64,4.79,-0.46
1285,64.79,64.13,-1.86,2.35,-1.19
1286,66.49,68.16,-1.27,4.18,-1.24
1287,65.6,62.62,-0.8,3.49,0.67
1288,64.05,64.28,1.36,4.2,-1.15
1289,65.23,66.22,-2.08,5.61,-2.32
1290,65.99,64.76,-1.24,2.75,-0.79
1291,65.47,52.8,-2.73,5.62,-1.66
1292,64.66,66.64,-0.27,4.99,-1.74
1293,64.48,74.14,0.29,5.28,-0.32
1294,65.45,64.53,-1.39,4.81,-1.06
1295,65.6,64.56,0.28,2.72,0.7
1296,66.27,62.63,-0.7,4.97,-1.15
1297,64.57,62.7,-1.63,4.73,-0.93
1298,64.35,65.88,0.36,3.99,1.07
1299,66.18,61.95,-1.37,2.92,-0.48
1300,65.47,65.82,-1.96,2.75,-1.08
1301,65.5,67.42,-0.33,5.99,-1.66
1302,64.99,55.49,-0.17,5.9,-0.11
1303,64.59,64.32,0.85,4.52,3.6
1304,63.73,54.45,0.94,2.09,1.56
1305,63.18,67.84,2.47,3.22,-1.65
1306,64.45,59.55,-0.17,3.86,-0.2
1307,62.96,66.34,0.32,5.16,1.86
1308,66.41,71.52,-1.24,4.22,-2.29
1309,65.94,65.46,0.35,5.31,0.43
1310,65.43,65.93,-1.82,3.49,-0.7
1311,66.58,66.15,-1.68,5.2,-0.99
1312,67.07,64.45,0.42,4.31,-0.98
1313,63.97,61.94,-0.65,4.04,0.3
1314,67.08,63.01,0.95,5.49,0.75
1315,66.29,65.13,-1.08,4.53,0.61
1316,65.31,58.48,-0.81,3.68,-1.55
1317,65.28,66.44,-0.9,3.87,-0.6
1318,65.76,67.66,-1.26,3.61,-0.39
1319,64.38,61.8,-0.04,3.25,-0.1
1320,62.47,66.02,1.09,4.01,0.77
1321,65.91,64.57,-1.39,5.14,0.78
1322,67.16,62.22,0.45,4.45,-0.72
1323,65.48,63.23,0.34,4.16,0.01
1324,64.65,61.69,0.67,4.05,0.66
1325,66.76,54.9,-0.12,6.58,-1.36
1326,65.55,61.89,-1.1,3.48,-1.93
1327,67.76,58.67,2.06,4.61,1.31
1328,64.18,61.63,0.69,4.55,0.32
1329,64.92,59.49,-1.64,6.07,1.57
1330,63.42,51.22,1.79,4.57,1.21
1331,64.82,67.26,0.27,2.67,0.21
1332,64.04,60.9,-0.14,4.99,-0.13
1333,64.1,62.24,0.72,4.98,2.65
1334,63.71,58.44,1.92,2.35,0.62
1335,63.9,61.76,0.83,4.4,0.68
1336,66.69,61.89,-1.56,4.6,-2.63
1337,66.96,53.11,-0.99,5.42,-0.95
1338,64.95,63.75,-0.29,4.38,1.49
1339,63.63,69.88,1.0,4.37,-0.44
1340,64.91,63.79,-0.39,5.13,-0.76
1341,65.7,58.72,-1.75,4.03,-0.56
1342,63.55,57.75,0.21,4.83,-1.13
1343,64.72,58.68,-0.29,3.64,-0.99
1344,65.11,66.47,0.16,5.31,0.9
1345,66.42,64.43,0.6,3.8,1.02
1346,66.35,66.55,-0.32,5.48,-1.0
1347,65.03,60.6,0.07,4.15,1.33
1348,65.4,68.33,0.39,6.63,2.32
1349,63.64,61.22,1.71,3.21,3.53
1350,65.26,60.78,0.88,4.75,0.71
1351,63.73,65.09,1.21,4.98,0.65
1352,65.21,69.06,-0.92,4.61,-3.26
1353,64.74,71.5,-2.13,4.56,-0.17
1354,64.03,64.35,-0.05,5.15,-0.97
1355,63.9,66.14,0.71,5.04,2.67
1356,64.37,63.91,0.59,4.48,1.27
1357,64.34,66.26,0.71,4.65,0.07
1358,65.33,67.67,-0.11,4.79,-1.2
1359,65.42,64.26,-1.16,3.84,-1.92
1360,63.87,70.03,0.61,5.16,1.51
1361,65.09,66.64,-0.18,4.36,-2.4
1362,64.41,59.27,-0.79,5.36,-2.64
1363,65.4,61.75,0.11,3.18,-0.62
1364,64.96,60.95,-1.05,3.87,-1.25
1365,66.1,59.89,-2.66,4.86,0.18
1366,66.11,68.84,-0.32,6.62,0.82
1367,65.5,67.88,-1.71,6.06,0.15
1368,65.23,64.66,1.27,2.6,1.81
1369,64.51,62.72,-1.17,4.84,-0.85
1370,64.98,64.22,-1.3,3.88,0.03
1371,62.44,63.93,0.64,5.05,-0.33
1372,65.56,67.17,0.13,3.23,-0.84
1373,66.74,59.54,2.05,6.53,0.49
1374,64.18,57.15,0.59,3.39,1.23
1375,65.12,68.05,-0.99,4.76,0.29
1376,66.22,66.58,-1.07,5.45,-0.32
1377,65.63,66.39,-2.31,4.51,-1.61
1378,65.1,54.01,-2.67,5.26,-0.76
1379,66.18,59.81,-0.89,2.56,-0.57
1380,64.05,56.93,0.36,5.45,1.28
1381,65.77,69.48,-2.96,3.81,-1.33
1382,67.41,63.41,-1.3,3.99,-0.29
1383,65.6,64.35,-0.16,4.05,0.04
1384,65.88,64.14,-0.14,4.67,0.81
1385,67.11,64.43,1.22,4.01,1.39
1386,66.63,55.6,-0.46,3.87,-0.6
1387,64.71,65.97,-2.81,4.34,0.31
1388,65.8,64.68,-1.8,2.5,-0.26
1389,65.02,62.55,0.56,3.25,2.07
1390,66.15,61.51,-2.32,5.39,-0.58
1391,65.41,62.07,0.19,2.31,1.58
1392,64.23,61.18,-0.6,3.62,-0.42
1393,65.61,67.16,-0.57,4.47,-1.18
1394,64.95,61.07,1.66,4.85,0.63
1395,63.63,67.43,1.55,4.41,1.08
1396,63.18,58.71,0.07,4.21,0.5
1397,65.76,64.31,-0.82,4.56,-1.86
1398,65.15,63.58,-1.0,4.24,-1.82
1399,63.34,62.02,-0.3,5.1,0.73
1400,65.17,59.37,-1.17,5.2,-2.3
1401,65.87,58.44,-1.64,3.2,-0.71
1402,65.66,66.25,-0.33,5.54,-0.27
1403,63.71,62.68,1.24,4.7,0.4
1404,66.17,62.57,-1.22,4.43,-0.17
1405,64.15,65.73,0.38,4.49,0.05
1406,65.77,59.94,-0.37,3.88,-0.53
1407,64.38,61.43,-0.16,5.72,0.11
1408,64.03,62.7,0.41,3.03,-1.36
1409,65.11,56.58,0.78,3.86,1.77
1410,66.02,64.52,-2.21,2.97,-0.74
1411,64.86,60.34,-0.41,3.61,-0.43
1412,64.86,57.83,-1.44,4.16,0.71
1413,64.81,61.96,-1.12,5.23,-2.34
1414,65.17,71.25,0.11,4.95,-0.52
1415,66.16,65.56,1.41,3.57,1.86
1416,66.24,73.36,-1.35,4.44,-0.15
1417,64.51,56.68,0.92,2.9,0.17
1418,65.18,70.53,-0.99,3.73,0.11
1419,65.49,58.51,-1.2,4.52,-0.76
1420,63.38,60.71,0.19,4.27,-0.25
1421,65.66,59.24,-0.81,4.59,-2.3
1422,65.25,64.79,-0.83,4.7,-0.61
1423,65.24,64.77,-2.71,7.38,0.07
1424,64.85,56.79,-0.7,3.29,-3.27
1425,64.83,66.75,1.1,4.86,3.13
1426,65.25,59.06,-1.22,1.68,-1.25
1427,64.41,61.48,-0.11,3.81,-0.17
1428,63.25,59.32,2.36,5.42,0.46
1429,64.94,60.46,-1.43,3.51,-2.76
1430,64.86,63.53,0.96,3.36,-0.06
1431,65.59,57.17,-3.62,5.86,-0.74
1432,63.88,63.01,1.61,3.79,0.02
1433,63.76,62.89,0.49,3.39,0.22
1434,66.67,60.79,-2.38,3.09,-1.2
1435,63.75,60.07,0.73,3.69,0.42
1436,65.98,63.97,0.54,2.99,1.32
1437,62.96,64.71,1.99,5.68,-0.06
1438,66.17,62.07,0.12,4.69,-1.58
1439,64.9,59.82,0.21,2.19,0.26
1440,64.84,64.2,0.71,4.11,0.66
1441,65.1,67.14,-0.35,4.99,-0.17
1442,66.03,58.71,-0.86,4.54,0.69
1443,65.68,62.72,-0.59,4.59,0.81
1444,64.87,63.58,-0.12,4.95,-0.35
1445,64.26,59.41,0.21,3.18,0.26
1446,63.44,63.29,1.59,3.36,1.87
1447,66.41,66.35,0.85,3.97,-0.89
1448,66.18,64.35,-0.51,3.78,-0.85
1449,67.67,65.22,-0.07,4.7,-0.43
1450,65.4,67.44,-1.46,6.37,-0.71
1451,65.23,60.06,-1.68,4.34,0.42
1452,65.6,66.64,-0.31,3.61,1.12
1453,66.29,57.86,-1.38,3.17,-1.43
1454,65.19,60.2,-0.45,4.92,0.5
1455,65.03,65.68,1.0,4.32,0.67
1456,66.32,55.31,-1.77,2.66,-0.38
1457,65.93,58.98,-1.68,4.8,-0.41
1458,65.19,65.73,-0.89,4.46,-1.24
1459,65.34,63.82,-0.63,5.01,-0.64
1460,65.69,61.88,-0.66,4.54,-1.59
1461,64.28,64.97,0.53,3.52,0.37
1462,65.38,62.42,-0.46,4.04,1.67
1463,65.26,65.68,0.23,4.31,-0.46
1464,65.02,74.1,-0.36,3.89,-2.2
1465,64.72,65.17,-0.37,5.18,-0.82
1466,64.3,74.38,-0.12,5.57,0.74
1467,66.17,65.7,-0.93,3.2,-2.16
1468,63.79,64.57,-1.0,4.55,-1.53
1469,65.41,63.41,-3.09,3.92,-1.2
1470,64.32,69.28,0.58,3.54,1.95
1471,64.51,67.43,-0.14,5.05,-0.51
1472,66.21,67.62,-1.8,2.05,-0.41
1473,64.54,59.8,1.57,4.69,1.53
1474,63.85,64.22,-0.66,3.3,-0.1
1475,66.2,65.05,-1.54,5.29,0.07
1476,65.09,62.18,-0.61,3.75,0.43
1477,65.6,60.88,0.06,3.93,-0.32
1478,63.89,62.89,0.49,4.47,1.65
1479,64.65,65.46,-1.21,5.03,-0.25
1480,65.52,65.38,-0.98,2.69,-1.55
1481,65.94,60.75,-1.12,4.54,-0.72
1482,62.07,66.68,1.89,4.84,0.54
1483,65.91,60.32,-0.56,3.75,-1.05
1484,64.65,62.76,0.41,4.12,1.24
1485,65.16,68.94,-1.64,2.9,0.2
1486,65.75,62.14,-2.13,3.66,-1.51
1487,64.44,61.47,0.56,4.78,-0.47
1488,65.28,65.15,-3.04,3.38,0.9
1489,65.83,63.91,-1.4,4.79,-0.3
1490,64.52,65.88,-1.63,4.48,-0.77
1491,66.1,65.54,-0.94,4.15,-0.18
1492,65.46,64.77,-3.15,4.68,0.21
1493,65.03,63.17,-1.05,2.28,-0.41
1494,65.24,63.19,0.22,3.48,0.03
1495,65.09,59.14,-1.62,4.07,-3.05
1496,64.59,67.26,0.09,4.05,1.63
1497,66.12,59.89,0.84,4.69,1.64
1498,64.78,68.27,-0.86,4.27,1.97
1499,66.0,59.38,-1.41,3.45,-0.9
1500,62.78,62.01,3.19,2.36,0.99
1501,63.98,56.98,1.96,5.18,0.6
1502,64.78,56.51,-1.81,4.28,0.4
1503,65.49,57.98,-0.5,5.55,-0.34
1504,65.93,65.21,-0.83,3.86,-0.75
1505,64.19,65.42,0.82,3.29,0.11
1506,64.12,57.03,1.07,4.47,0.48
1507,65.37,63.89,-1.71,4.4,-0.68
1508,65.07,53.77,-0.35,3.62,-1.19
1509,66.12,62.59,-0.07,3.99,-0.1
1510,62.51,60.33,1.83,3.31,0.73
1511,63.49,61.16,0.78,3.94,-0.1
1512,65.0,66.01,-1.3,5.23,-0.19
1513,65.58,59.49,0.52,3.53,-0.26
1514,65.38,72.99,-0.06,4.09,-0.64
1515,65.73,64.48,0.17,3.15,-0.06
1516,64.39,60.22,-0.25,4.94,-1.25
1517,65.47,59.5,-1.06,4.66,-0.58
1518,65.83,59.55,0.67,4.43,-0.41
1519,65.26,69.45,-0.41,4.54,1.93
1520,66.9,64.66,-1.91,1.96,-0.62
1521,64.77,56.64,0.47,3.69,-0.37
1522,64.18,64.14,-0.36,6.47,-0.51
1523,63.48,54.82,-0.78,2.9,-0.17
1524,64.44,56.38,-0.37,3.11,-0.2
1525,63.24,57.46,0.3,5.12,-0.44
1526,64.26,63.72,-0.26,3.9,1.4
1527,65.12,62.15,-1.22,6.22,-0.77
1528,67.08,62.78,0.15,5.11,0.02
1529,64.93,65.77,-1.23,3.41,-3.1
1530,65.24,64.39,-1.25,4.69,-0.24
1531,64.66,67.76,-1.16,5.34,-0.42
1532,66.57,62.08,-1.68,6.04,-1.2
1533,65.57,59.35,-1.28,6.4,-1.3
1534,65.01,63.83,0.49,6.36,0.84
1535,65.12,63.39,-0.56,5.14,-0.37
1536,64.07,65.46,0.85,4.81,-0.07
1537,65.31,70.43,-0.81,5.39,-0.79
1538,66.45,59.46,-0.04,4.88,-1.64
1539,65.91,59.34,-3.35,1.56,1.27
1540,64.9,64.21,-0.8,6.29,-0.91
1541,63.76,62.45,2.03,3.93,0.95
1542,64.91,64.74,-0.92,4.88,-1.72
1543,64.48,69.29,0.97,5.13,-0.09
1544,65.11,59.34,0.57,4.13,-0.36
1545,63.98,62.71,-1.78,3.92,-0.92
1546,65.04,61.83,-0.48,3.5,-1.85
1547,65.42,60.1,-2.84,3.68,-1.99
1548,65.14,61.74,-1.43,3.77,-0.12
1549,65.73,61.75,-1.36,4.31,-2.5
1550,65.23,68.08,0.06,5.05,0.54
1551,64.89,64.4,-2.09,1.66,-0.28
1552,64.06,62.18,1.96,4.14,0.98
1553,65.32,63.55,-1.54,3.38,-0.94
1554,64.83,58.52,-0.34,6.24,-0.33
1555,64.58,58.67,-0.49,3.22,-1.82
1556,64.46,58.5,-0.18,5.37,0.88
1557,64.65,62.77,-0.52,3.92,-0.19
1558,65.19,65.49,-1.5,3.29,-2.1
1559,64.73,61.86,0.56,4.64,1.51
1560,65.28,61.18,-1.38,4.07,-1.5
1561,64.97,64.71,-0.2,3.86,0.31
1562,66.36,67.12,-1.88,5.85,-1.0
1563,65.78,62.66,-1.21,4.29,-0.06
1564,64.52,71.04,-0.76,5.05,0.18
1565,63.99,75.58,0.01,6.46,0.65
1566,65.24,64.01,-1.42,3.59,-0.88
1567,64.95,60.17,-1.64,4.67,-1.28
1568,63.03,58.67,-0.25,5.32,-0.05
1569,65.29,62.35,-0.99,3.51,-0.72
1570,64.35,69.17,1.39,3.94,-0.43
1571,65.67,63.39,-1.93,2.8,-0.02
1572,65.98,60.4,-1.23,2.33,-0.34
1573,62.22,62.34,2.25,4.02,-0.09
1574,65.25,67.28,-0.7,5.44,-1.59
1575,64.04,65.07,-1.05,4.72,-2.02
1576,65.4,61.8,-1.54,5.15,0.48
1577,64.41,59.34,-1.41,5.45,-0.28
1578,66.55,68.97,-0.05,3.53,1.21
1579,65.06,65.8,-2.34,3.4,-0.72
1580,64.1,59.52,1.65,5.08,0.95
1581,65.9,61.72,-1.66,4.03,-0.09
1582,65.53,61.59,0.65,4.5,0.41
1583,63.97,64.22,2.35,5.43,0.61
1584,65.84,59.68,-0.61,3.5,-1.33
1585,64.37,69.51,-0.09,3.67,-0.83
1586,65.78,64.22,-0.02,2.83,-0.49
1587,65.47,59.09,1.34,1.68,0.22
1588,66.19,68.47,-1.4,4.5,0.14
1589,63.54,64.27,1.85,4.07,0.77
1590,65.7,58.91,-1.33,4.73,0.84
1591,62.96,61.78,2.07,4.73,1.94
1592,64.72,66.57,0.51,2.4,-0.59
1593,65.47,62.97,-2.1,4.6,-1.66
1594,66.55,67.15,-0.6,4.11,0.55
1595,64.14,66.2,-0.29,4.07,-0.67
1596,65.47,70.75,0.86,5.74,0.03
1597,65.47,58.67,-1.89,4.98,0.01
1598,63.63,61.38,-0.18,4.09,-0.79
1599,64.12,65.7,0.82,5.22,2.37
1600,66.22,63.77,-1.4,3.33,-1.39
1601,66.08,66.32,-1.36,4.7,-1.16
1602,67.26,59.96,-0.17,3.02,-0.61
1603,66.32,58.59,-0.45,3.55,-1.06
1604,65.63,58.17,-2.26,4.21,-0.07
1605,65.99,56.67,-1.66,3.73,-0.84
1606,66.63,64.82,-1.83,3.67,-2.02
1607,64.0,57.39,1.62,4.48,1.02
1608,65.34,64.98,-0.63,5.7,-1.29
1609,64.9,62.58,0.5,5.28,-0.64
1610,66.35,64.02,-0.96,5.33,-0.69
1611,64.87,65.41,-1.38,2.99,1.13
1612,64.77,62.33,-0.45,4.06,-0.26
1613,63.34,69.68,0.28,4.88,-0.54
1614,65.05,70.71,-0.96,6.13,-1.82
1615,64.38,59.74,-1.45,3.6,-1.16
1616,67.25,66.73,1.34,2.73,-0.71
1617,63.69,70.74,0.14,4.95,0.27
1618,63.53,58.94,1.32,4.87,-0.88
1619,65.62,65.51,-1.42,2.26,-2.0
1620,63.99,68.83,0.89,4.38,-0.73
1621,63.19,64.4,-1.24,4.04,-1.4
1622,64.37,63.92,0.11,4.05,1.45
1623,65.06,65.91,-1.65,3.28,-0.17
1624,63.26,69.99,2.82,3.95,-0.16
1625,67.44,59.87,0.95,4.15,1.19
1626,64.58,64.4,-0.32,4.69,0.91
1627,64.99,66.55,-0.88,5.19,0.04
1628,65.0,60.83,0.48,4.41,-0.27
1629,65.59,59.76,-2.65,4.08,-0.98
1630,66.39,62.2,0.02,3.85,-0.46
1631,64.25,63.15,-0.64,2.64,-0.5
1632,65.7,69.61,-1.11,3.83,-0.67
1633,64.44,54.94,-0.82,4.13,-0.67
1634,64.43,61.42,-0.85,4.31,1.0
1635,64.48,65.74,-0.18,4.39,0.53
1636,65.04,65.16,-0.59,2.39,-1.16
1637,65.42,63.73,-2.21,3.34,-0.88
1638,63.12,62.75,1.02,5.98,-0.13
1639,64.33,65.49,-1.45,4.96,-0.69
1640,65.66,56.96,-2.31,4.02,-0.36
1641,63.26,63.32,2.17,3.13,3.19
1642,65.71,63.1,0.36,3.74,1.17
1643,66.9,64.51,-1.14,5.27,-0.96
1644,65.23,64.99,-1.38,1.2,-0.38
1645,64.66,58.26,-0.71,4.55,-1.61
1646,67.2,53.56,1.31,3.92,1.22
1647,65.18,65.14,-0.25,4.28,-0.02
1648,64.83,69.52,-2.19,5.04,-1.39
1649,65.1,60.64,-1.9,4.43,-0.15
1650,64.07,59.56,-1.46,4.24,0.27
1651,65.94,64.16,-1.78,1.49,-0.84
1652,65.28,60.53,-0.43,6.64,-0.5
1653,65.01,63.83,1.38,5.21,0.67
1654,66.21,66.53,-1.33,3.71,-1.96
1655,65.45,66.56,-0.81,4.23,-1.46
1656,68.13,64.92,-0.55,3.76,-0.4
1657,65.32,63.19,0.58,4.35,0.74
1658,66.41,59.52,-0.32,2.53,0.1
1659,65.39,60.4,-1.37,5.7,0.82
1660,64.58,57.76,2.64,5.39,-0.46
1661,63.39,63.73,0.13,4.8,-0.51
1662,65.23,61.78,-0.86,5.74,-2.21
1663,65.12,62.24,0.3,3.93,-1.28
1664,64.24,56.65,0.12,1.94,-1.11
1665,64.46,62.82,1.78,3.05,0.15
1666,63.62,65.78,0.97,4.5,1.53
1667,64.57,62.24,0.29,3.14,-0.27
1668,65.54,62.39,-0.61,2.24,-0.96
1669,67.01,61.28,-0.39,4.15,0.29
1670,66.26,65.77,0.02,3.56,0.58
1671,66.75,66.25,-0.42,3.96,0.01
1672,64.88,67.46,-1.11,4.09,-0.82
1673,65.5,68.56,-0.67,3.7,-0.16
1674,62.88,67.63,1.41,5.47,0.48
1675,66.02,64.11,-2.44,6.04,-0.04
1676,64.79,64.53,0.22,5.09,0.98
1677,64.21,68.47,0.94,3.19,0.34
1678,66.04,63.6,-3.19,5.98,0.14
1679,63.95,68.66,1.17,2.93,1.93
1680,64.72,63.55,-0.11,4.8,0.99
1681,65.45,69.98,-1.22,3.01,-1.18
1682,65.11,59.55,-1.04,3.37,-3.85
1683,63.61,63.95,0.95,3.88,-0.02
1684,65.74,63.48,-0.33,4.75,-1.48
1685,65.59,63.0,0.8,4.62,-0.01
1686,66.67,67.48,-0.28,3.54,-1.43
1687,65.48,65.8,-1.2,3.97,-2.4
1688,64.82,58.82,-0.58,5.04,1.6
1689,67.84,60.31,1.13,5.11,0.1
1690,65.91,57.58,0.17,4.11,0.44
1691,64.86,66.89,-1.9,2.98,-0.55
1692,65.56,56.27,-0.16,4.41,-1.22
1693,65.84,59.64,0.02,5.8,0.6
1694,65.64,58.1,-0.65,2.57,-1.06
1695,65.03,59.9,0.74,4.95,1.29
1696,65.2,65.01,0.73,4.86,0.36
1697,63.74,58.78,-0.28,4.89,-0.2
1698,63.56,66.29,0.11,5.09,-0.61
1699,66.42,63.77,-1.11,5.16,-1.78
1700,63.87,62.33,1.15,3.53,2.63
1701,64.81,62.33,0.25,3.88,1.6
1702,64.92,68.74,-0.78,4.31,0.17
1703,65.33,54.38,0.04,3.98,1.05
1704,66.33,60.24,-1.32,4.74,-2.68
1705,64.99,63.57,-0.05,5.84,0.64
1706,63.75,66.98,1.24,4.78,0.33
1707,65.2,59.86,1.16,5.75,1.24
1708,67.03,64.48,-0.4,3.29,1.32
1709,63.77,69.86,0.85,4.35,1.9
1710,65.58,66.67,-0.72,3.1,0.97
1711,63.48,59.19,-1.05,3.94,-1.61
1712,64.51,59.94,-0.44,4.94,0.3
1713,65.33,69.15,-0.68,3.55,0.46
1714,64.48,63.33,0.08,3.29,-0.85
1715,64.89,53.42,-0.73,4.22,-1.44
1716,65.89,62.8,-0.21,3.88,0.34
1717,65.99,59.53,1.65,4.48,-1.3
1718,64.23,63.22,-1.11,3.93,-0.01
1719,63.57,59.79,1.46,4.87,-0.33
1720,63.81,65.45,0.02,4.21,-1.06
1721,65.39,54.77,-1.54,3.31,-2.31
1722,65.07,55.14,0.22,4.04,2.03
1723,64.26,65.44,-1.07,4.27,-1.9
1724,65.75,62.13,-0.46,4.65,-0.45
1725,65.25,59.84,0.88,3.85,0.33
1726,62.69,59.52,0.85,3.61,-0.44
1727,65.02,65.78,0.56,4.27,2.93
1728,65.36,53.2,-2.17,4.74,-1.71
1729,63.03,60.02,1.51,5.83,-0.08
1730,64.26,59.82,-0.25,5.06,0.94
1731,64.23,63.33,0.23,5.29,-0.98
1732,65.46,68.17,0.58,5.54,2.01
1733,64.48,59.99,2.12,5.06,2.03
1734,65.18,61.88,0.01,3.78,-0.25
1735,63.44,65.08,1.29,3.67,1.41
1736,63.82,63.99,-0.41,5.26,-1.12
1737,65.33,64.4,0.39,4.51,1.25
1738,65.13,59.92,0.62,4.39,-1.09
1739,65.85,62.66,-0.76,4.11,-0.95
1740,65.31,61.82,-0.44,4.13,0.86
1741,66.13,61.75,-1.55,6.52,-1.75
1742,65.13,65.2,-0.27,4.56,1.61
1743,65.72,60.74,-1.09,4.28,-0.15
1744,65.01,57.16,-0.52,6.28,-0.66
1745,64.29,68.87,1.49,4.39,1.34
1746,65.18,61.47,0.37,3.97,0.24
1747,64.33,62.78,-1.27,3.15,-0.08
1748,65.18,68.45,-0.49,4.61,-1.66
1749,65.83,60.36,-1.81,2.57,-0.89
1750,64.79,63.69,-0.36,1.65,0.77
1751,66.96,57.53,-1.67,2.49,-2.48
1752,64.44,64.68,0.29,5.7,0.78
1753,65.84,66.8,-0.23,4.18,-1.32
1754,65.79,71.54,-0.92,4.48,0.38
1755,63.01,59.64,0.86,4.88,2.96
1756,64.37,56.02,-0.02,4.23,-1.28
1757,66.08,64.08,-0.18,3.24,-1.55
1758,65.35,61.0,-0.12,3.67,-0.04
1759,66.38,58.55,-1.1,3.22,-1.1
1760,64.72,64.0,-0.82,5.26,-0.35
1761,64.65,59.33,-0.68,3.61,-0.73
1762,64.65,67.46,0.79,5.21,1.91
1763,63.92,62.73,0.94,2.14,1.75
1764,64.52,66.8,-0.42,3.64,0.74
1765,64.52,66.05,0.66,6.54,-0.48
1766,63.69,62.96,-0.64,3.33,1.06
1767,64.57,62.16,1.13,4.46,-0.14
1768,65.46,67.72,0.43,3.73,-0.39
1769,64.2,65.52,1.2,3.81,1.63
1770,66.75,56.02,-1.34,2.86,0.26
1771,64.5,67.37,1.05,4.81,2.35
